14107,21345,28749,20740,23442,29446,29537,28745,35505
19007,14596,21725,23510,19591,23210,30479,25532,30893
24933,20991,14639,28275,23611,19798,33270,28347,28478
18754,23439,29769,14256,21238,27994,21027,23612,31669
20441,19427,23458,20528,14547,21231,24997,19819,25632
25320,22377,20023,26908,20644,14464,30742,23909,21800
22488,25441,30074,18332,22246,27882,14570,20418,28565
24085,23445,27373,21757,19442,22506,22383,14499,23817
25717,23952,22837,25267,21061,18612,25776,19590,14501
