37.07188,37.126556,37.140461,37.080467,37.118973,37.201015,36.981201,37.135948,37.12225
37.134235,37.076736,37.144669,37.130898,37.080853,37.206032,37.021599,37.10368,37.125046
37.167042,37.143875,37.111774,37.128338,37.151028,37.190769,37.030437,37.136604,37.117744
37.170166,37.204456,37.181229,37.083782,37.12188,37.215782,37.037575,37.162724,37.164532
37.208923,37.152378,37.187572,37.137192,37.049343,37.182873,37.048946,37.098305,37.147812
37.15443,37.158276,37.123386,37.081619,37.072517,37.129063,36.968693,37.086185,37.063156
37.174019,37.200054,37.174217,37.174885,37.192169,37.216534,37.069771,37.169731,37.202751
37.19442,37.174831,37.195324,37.174866,37.123066,37.235264,37.054451,37.083935,37.118103
37.206867,37.214592,37.18515,37.199352,37.194382,37.207771,37.095612,37.166336,37.122795
