1,45.644001,46.632
2,47.732002,47.512001
3,48.059998,47.806
4,47.734001,48.384003
5,48.032005,48.239998
6,48.07,48.032005
7,48.071999,30.794001
8,46.038002,24.817999
9,40.718002,24.897999
10,42.033997,24.91
11,41.014,24.871998
12,41.629997,23.804001
13,40.828003,24.650002
14,40.245998,24.827999
15,41.963997,24.887999
16,42.103996,24.813999
17,48.619999,24.878
18,48.043999,24.794003
19,48.43,24.768
20,47.931999,24.842001
21,48.598,24.863998
22,48.023994,24.784
23,48.534,24.803999
24,45.911995,24.733999
25,40.422001,45.84
26,43.327999,46.705997
27,48.836002,47.600002
28,48.122002,47.396
29,48.256001,47.202003
30,48.065998,47.896004
31,48.828003,46.079998
32,48.191998,46.048004
33,48.835999,47.762001
34,48.242001,46.174
35,48.646004,47.27
36,48.146004,46.793999
37,48.625999,24.677999
38,47.846001,24.450001
39,48.306,24.804001
40,48.155998,24.454
41,48.369999,24.65
42,48.091999,27.549999
43,48.023998,47.634003
44,48.015999,48.216
45,47.992001,48.181999
46,47.131996,47.806
47,48.343998,48.685997
48,47.958,46.846001
49,48.399998,46.458
50,48.164001,46.650002
51,48.278,46.150002
52,48.258003,45.756004
53,48.426003,47.509998
54,48.436001,38.911999
55,48.336002,24.873999
56,48.185997,24.507999
57,48.484001,24.133999
58,47.629997,24.747997
59,48.414001,24.697998
60,47.992001,31.794001
61,48.285999,43.379997
62,47.947998,43.844002
63,48.284,41.310001
64,48.220001,42.186001
65,48.435997,42.82
66,47.694,44.372002
67,48.391998,44.435997
68,47.897999,45.076
69,48.278,44.681999
70,46.318001,44.017998
71,48.444,45.625999
72,48.212002,33.260002
73,48.637997,24.862
74,48.167999,24.717999
75,48.599998,24.862
76,47.571999,31.372
77,48.503998,24.852001
78,48.098,24.757999
79,48.419998,24.939999
80,47.973999,26.35
81,48.366001,24.868
82,47.859997,24.672001
83,48.431999,24.885998
84,47.742004,24.793999
85,48.441998,24.77
86,48.094002,24.891998
87,47.946003,24.732
88,48.248005,24.940001
89,47.625999,24.633999
90,48.282001,43.834
91,47.966,48.124001
92,48.477997,48.491997
93,47.875999,49.400002
94,47.267998,58.904003
95,47.743999,50.776001
96,44.650002,17.64153692
97,13.518,14.7215414
98,14.196001,14.94106126
99,14.427999,14.99428649
100,15.145999,15.13941825
101,14.572001,15.23386861
102,14.574,8.037462634
103,15.342,8.172908753
104,15.572001,8.065881569
105,15.469999,8.117149091
106,15.816,8.130837438
107,14.860001,8.079802469
108,16.07,8.19168396
109,16.242001,8.073846154
110,16.077999,8.146467662
111,15.862,8.160399002
112,16.046,8.2240008
113,15.544001,8.207718496
114,16.338001,8.635175879
115,16.346001,8.382871537
116,16.317999,8.720808081
117,15.624001,8.705620253
118,16.57,8.560405279
119,16.408001,15.61567349
120,16.336,16.26122449
121,16.723999,17.40439816
122,15.745999,16.69415467
123,17.120001,17.42149018
124,16.952,16.86597856
125,16.860001,16.60692506
126,17.383999,16.34487047
127,17.476,16.91428571
128,17.35,16.90666667
129,17.808001,17.5172846
130,16.053999,16.14743539
131,17.047998,9.411862677
132,17.702,9.052631579
133,17.964001,9.356833773
134,17.764,9.139470899
135,17.808001,9.077135279
136,17.52,12.83063915
137,17.396,17.66229504
138,18.060001,16.97540107
139,18.072001,17.18391507
140,17.931999,17.06322581
141,18.719999,16.8728841
