245272,245104,245224,245352,245136,245272,245000,245240,245120
245104,244880,245408,245488,245136,245200,245144,245088,245088
244976,244888,245096,245296,244960,245040,244960,244800,244840
245032,244912,244872,244760,244840,244888,244784,244896,244664
245096,244776,245008,244712,244728,244688,244784,244600,244584
245032,244728,245024,244808,244704,244912,244672,244784,244808
244832,244784,244760,244744,244688,244840,244592,244640,244296
245064,245040,245144,245064,244920,244928,245056,245136,244896
245104,245040,245304,245376,245184,245256,245096,245176,245296
