50631.77,104015.96,117338.09,129844.22,132399.76,135455.06,137690.4,140768.94,142424.6,98680.919,106624.17,121426.51,132743.01,137533.57,138130.99,140774.56,142232.1,144224.1,118224.35,120921.06,130375.85,137354.37,142093.24,144502.77,144568.17,145423.67,147318.12,126621.08,127925.31,134475.9,139638.91,142531.28,146733.01,147312.26,150224.86,150650.94,129497.47,133006.91,139990.58,144201.36,146821.49,146385.16,148713.28,150661.09,151674.33,133594.72,137711.46,141064.43,144798.57,144002.94,144608.45,148716.42,150794.2,152001.69,136443.54,140167.99,142990.58,147708.99,146246.36,145997.75,148572.38,151409.45,153868.76,137174.09,141855.01,146563.49,148744.66,149036.4,149049.43,149152.01,150211.94,153749.4,142708.36,144162.28,146662.72,149131.08,149076.23,150632.68,150589.59,150869.77,153893.92
102293.03,49629.579,103535.41,120180.22,130116.5,131814.43,135568.15,138076.48,140658.18,111712.42,101539.63,108448.41,124154.16,133619.37,135525.21,138561.98,141027.71,142199.37,125330.34,112857.51,122511.14,129364.68,137450.85,141204.09,143777.17,144287.67,145840.22,130613.64,124981.66,130451.69,135919.02,140069.93,143432.2,145344.82,148719.74,149502.05,133510.16,129051.96,135233,140530.65,144051.38,143721.76,146786.54,149253.56,149305.22,136380.5,132486.06,136825.52,141924.68,143913.55,142130.6,145316.86,148920.69,150137.17,138951.04,135045.58,139684.76,144411.71,146109.28,145190.53,145134.23,148328.57,151551.82,139437.57,136892.06,142057.5,146073.16,147803.89,147607.84,148581.65,148962.47,150561.32,143795.51,139978.23,142543.19,147347.87,148030.32,148271.47,149314.55,149964.89,151563.08
117718.24,107480.77,48943.104,103321.25,120384.18,129981.65,131704.68,134801.9,138265.19,125709.06,112258.78,101886.71,107795.95,125367.6,132966.21,136713.94,139366.19,140371.33,132233.02,123475.99,113548.79,121761.23,130124.36,136976.02,141751.77,143070.16,145350.7,136797.48,130010.34,124872.51,128121.45,135513.95,142025.12,144108.9,146764.44,147574.09,139991.46,134117.79,130335.36,135823.32,142972.06,142057.13,143889.23,146763.43,149518.11,141918.77,135568.14,130848.66,137853.14,141592.1,143575.82,143028.97,144660.87,148819.61,143730.46,139781.37,135037.81,140362.22,143648.74,146095.97,147088.88,146077.66,148995.5,145461.91,140496.45,138566.88,141555.65,145709.58,148154.65,149102.04,148201.14,149422.98,147964.46,143482.58,139388.08,143531.35,147459.63,148234.84,149223.26,149833.46,151604.5
129931.1,121458.56,102076.33,50211.469,102298.91,118361.53,129595.26,132687.01,134960.68,134031.38,126682.7,112477.77,99654.264,108038.16,123559.38,132945.94,136797.3,138025.16,139489.47,129595.65,122456.99,113129.95,120872.65,128937.86,137107.98,141380.74,142705.54,141236.81,136421.75,130201.83,123995.24,129714.57,135082.98,139750.65,144050.2,146185.9,143240.59,138642.83,134571.24,129338.23,136385.32,139013.78,142637.34,143691.27,146490.98,144939.99,141576.85,135320.09,131996.65,136887.78,141183.02,142914.08,142767.83,145431.72,145816.47,143452.9,138456.77,134806.22,138809.67,142836.11,146339.25,145219.54,145923.71,147408.99,144352.15,140817.99,137294.18,140928.26,144622.03,146752,147026.94,147698.74,150943.75,147041.92,141200.38,138743.97,142730.64,147018.37,147912.86,148600.45,150085.87
133046.44,131989.74,120787.95,102592.51,49637.508,101310.99,118991.3,131053.88,131832.31,136759.34,134674.02,125755.32,112864.04,100681.09,108691.82,124147.28,132933.57,136026.09,142155.89,137511.99,131481.47,122849.4,113049,121263.38,129773.33,136572.7,140078.27,143884.49,141472.46,136883.52,129502.87,123670.96,129746.43,135359.22,141387.44,142376.11,144365.6,144398.68,139146.9,134202.59,131266.64,134380.34,139797.55,141500.3,141847.33,145616.89,144291.29,141176.79,135689.6,132363.74,136987.7,140113.54,143572.44,141594.79,147020.39,145638.19,142222.35,137712.49,135159.54,138205.2,143408.61,144337.29,144575.51,149189,145416.29,144340.01,139443.65,136968.98,140502.44,144805.4,146109.32,146678.76,152177.89,148907.85,143755.82,140111.45,139184.85,142541.02,145440.79,147273.8,147580.87
134854.63,133219.18,130064.54,119120.9,102196.68,49163.619,102665.06,120370.71,129745.31,139929.19,137020.51,133031.58,125232.43,112465.83,101083.99,108057.18,124436.89,132685,144824.56,140677.45,137778.88,130151.83,123220.79,113413.74,119035.14,127511.24,135189.77,146735.23,143187.61,141674.2,135716.48,130790.14,123297.14,127975.67,135127.45,139886.7,146560.33,145156.96,144700.02,139986.1,136087.14,129293.75,134461.12,137739.53,142129.08,146872.92,145835.69,144577.37,140540.69,136189.62,132050.13,134842.42,140229.58,142849.26,148882.75,147797.49,145713.25,142951.22,137719.45,134377.47,139862,142757.81,145754.5,150910.82,148954.83,148774.49,143646.96,140812.99,137368.17,139392.52,143662.01,147250.65,155011.14,150592.29,147810.84,145347.37,141372.74,139130.78,142101.34,146274.96,148523.34
137666.93,136164.46,132144.6,130274.4,120561.02,101732.74,49538.623,105736.93,118589.08,142365.79,138976.82,134924.89,132041.21,125817.41,110575.7,96751.805,110301.23,125062.76,145618.5,143616.75,140970.15,136841.63,129992.33,122456.42,112197.43,119968.73,128578.94,148557.4,145645.56,143304.53,140745.73,136424.08,129087.72,123030.63,129041.8,134107.68,148324.22,147091.79,144857.36,143788,139761.01,133019.54,130091.38,134210.59,139240.74,150899.29,146730.29,144756.24,144891.78,140409.59,135939.06,130988.39,136737.58,142333.65,150488.5,147993.96,146932.35,146281.65,143114.96,137450.32,134860.38,138836.83,143807.41,151435.25,149712.95,149067.74,146304.38,144607.62,139310.78,136453.87,139551.89,144799.88,156773.14,153283.73,150091.01,147800.12,145557.1,140250.66,138329.12,142522.68,147341.21
141005.17,138625.5,134660.12,132288.04,131040.01,119160.87,107949.63,50121.686,105101.08,144725.24,142149.58,139625.18,136323.91,132518.75,124708.74,112455.17,102571.71,109758.89,148244.52,144902.91,143016.43,139335.95,137302.23,130482.75,123562.64,112633.74,120013.79,150093.75,147962.03,144613.04,142686.81,140391.18,136555.94,130003.27,123687.11,128080.2,151518.39,148849.87,146238.99,143866.67,142908.4,138621.74,134761.12,129369.02,132766.98,151687.56,148868.81,146388.24,144362.21,143078.13,141451.07,135525.33,130216.01,136162.34,152547.7,151144.99,148589.33,146415.51,145113.46,141861.08,138936.59,133682.06,138375.42,152226.38,150637.19,151096.66,148361.75,147653.51,143818.64,139101.31,136032.6,139994.92,157012.34,154009.28,151575.94,149374.07,148553.52,145177.69,140999.87,137705.06,143119.36
141211.04,140377.97,137874.15,135157.49,131689.2,128548.45,119543.41,99712.742,48790.643,146269.43,143458.02,142060.9,137661.26,134438.04,132590.3,125348.64,112116.42,97668.722,149514.52,147558.99,145184.57,142309.51,138709.81,137270.77,128603.91,121141.05,111519.14,152035.75,149360.96,147104.43,144147.22,142746.13,140127.91,135005.61,130089.85,123938.89,152400.45,150242.21,148237.06,144926.6,143664.32,140850.87,137501.04,133908.96,128818.64,153889.16,151462.32,147877.88,144720.78,144174.15,143739.11,140743.6,135322.63,132045.45,154993.5,152921.76,149736.08,147165.62,146792.82,145924.59,143291.23,137993.91,136620.32,155384.55,151398.43,152824.92,150810.42,148220.08,146347.75,143244.46,139631.2,136797.06,153433.74,156122.24,151868.27,151407.98,150178.45,147545.26,144904.73,141671.17,139701.45
102702.01,111687.67,124379.53,132650.46,136072.46,139333.14,141947.12,144121.86,146613.98,49840.837,107030.84,116987.45,127740.15,131974.18,135972.47,137919.46,140939.59,141891.48,100050.74,110101.11,125501.96,132767.75,136773.65,139095.07,141320.51,142015.46,144016.27,114068.97,120955.67,129648.73,137125.35,140799.24,143298.04,145254.53,146583.57,148484.87,123975.8,129725.33,136235.29,141409.57,145058.27,145711.3,148517.73,148760.92,150345.32,128619.31,133857.79,137627.24,142449.84,143339.33,145868.54,149393.15,148881.67,150611.02,132028.1,137479.37,139976.85,143257.81,144321.02,144903.43,148488.74,149471.23,151560.19,133359.9,138757.15,143374.38,146736.9,145955.52,145638.45,147149.95,149850.75,152022.64,139385.07,140706.7,144654.57,146629.16,148374.84,148151.84,148895.31,149842.41,153132.65
