95686.954,94974.639,95154.124,95800.14,96762.506,97070.553,97110.722,96433.313,97354.335
95277.47,95419.455,95229.084,96294.017,96016.005,96942.439,97079.062,97015.074,96930.257
94476.702,94942.913,94248.742,95957.256,95374.221,97499.17,97097.606,96809.109,97451.912
94833.071,95186.583,94923.868,95937.421,94862.395,96253.04,96481.618,97928.118,97892.89
95713.643,95134.079,95040.003,94117.475,93861.765,95790.563,96768.572,96741.221,97336.722
95704.509,94786.337,95085.397,93641.335,94708.572,95623.658,95619.916,96017.009,97421.387
95690.35,95569.262,94404.305,94161.454,93888.237,94518.151,96267.674,96300.118,96362.331
96417.267,95598.435,95796.766,94713.864,94092.766,94432.132,95076.152,96084.854,95530.015
96810.351,96547.045,95770.334,95314.581,95053.17,94330.29,94768.652,96053.527,96155.277
