36.36586,36.90649,37.105286,37.146919,37.129921,36.893875,36.909023,37.114376,37.133663,37.154442,36.985195,37.016098,37.048546,37.088593,37.122124,37.057884,37.070995,37.070671,37.046112,37.113098,37.031734,37.095894,37.130909,37.081802,37.024731
36.917664,36.352348,36.956303,37.140533,37.143867,37.026741,36.858784,36.995579,37.108116,37.140064,37.05014,37.033379,37.030083,37.105175,37.129761,37.058056,37.047165,37.070293,37.055984,37.053867,37.055702,37.038486,37.092564,37.123146,37.084866
37.135254,36.998085,36.402557,36.991745,37.118141,37.142895,37.022453,36.947483,37.004635,37.126274,37.089489,37.124542,37.053493,37.076729,37.086544,37.096134,37.137028,37.121666,37.131065,37.116932,37.121803,37.113884,37.09473,37.152035,37.113625
37.150757,37.123993,36.978703,36.370773,36.955574,37.127586,37.091103,37.079586,36.902626,36.934837,37.06094,37.116943,37.093246,37.037983,37.036102,37.059299,37.081532,37.093643,37.081532,37.071968,37.056015,37.082909,37.058254,37.103275,37.072189
37.132938,37.178349,37.112549,36.950218,36.367981,37.092091,37.110992,37.158707,37.062614,36.887482,37.083755,37.125587,37.138805,37.161827,37.032124,37.094997,37.108299,37.119205,37.1427,37.060093,37.084755,37.103207,37.073711,37.129429,37.067017
36.919636,37.022018,37.142384,37.143806,37.106064,36.366379,36.960197,37.138676,37.199181,37.125916,36.861298,36.980667,37.111374,37.145813,37.176476,37.009464,37.067604,37.069817,37.106148,37.095406,37.090206,37.131226,37.138359,37.093132,37.098137
36.965279,36.876057,37.039665,37.115799,37.133316,36.950928,36.348392,36.975777,37.131428,37.16283,37.011932,36.901226,36.982853,37.101219,37.175217,37.071835,37.03072,37.042404,37.082375,37.076736,37.096233,37.08902,37.111412,37.115547,37.087677
37.095989,36.976788,36.901947,37.062267,37.111824,37.12962,36.955688,36.401939,37.013874,37.137207,37.075909,37.032059,36.883369,36.979385,37.120789,37.064709,37.064995,37.031075,37.048271,37.055229,37.097458,37.09594,37.100819,37.099098,37.118927
37.21751,37.138298,37.007164,36.894554,37.052238,37.19627,37.141216,37.048306,36.399479,36.950756,37.11652,37.16272,37.078266,36.926327,36.957775,37.10722,37.09721,37.147934,37.061134,37.035149,37.112976,37.109089,37.184059,37.09692,37.105385
37.216541,37.183273,37.132629,37.006439,36.91629,37.135738,37.184662,37.191299,37.011036,36.40609,37.147041,37.192627,37.177452,37.081142,36.90337,37.108448,37.129665,37.144676,37.14687,37.049232,37.104565,37.160873,37.124073,37.160362,37.109875
37.073921,37.121944,37.142006,37.15134,37.097679,36.919937,37.041058,37.121502,37.153511,37.113026,36.377083,36.984261,37.1166,37.147747,37.119099,36.910671,37.010517,37.082008,37.153152,37.137077,37.061619,37.084705,37.111187,37.143242,37.157928
