37.07188,37.126556,37.140461,37.106567,37.106178,37.080467,37.118973,37.201015,37.145061,37.11903,36.981201,37.135948,37.12225,37.182331,37.121841,36.985191,37.125961,37.132713,37.153355,37.053947,37.028587,37.044338,37.080906,37.052074,36.984818
37.134235,37.076736,37.144669,37.14843,37.164463,37.130898,37.080853,37.206032,37.17569,37.158455,37.021599,37.10368,37.125046,37.181122,37.191959,37.012474,37.100552,37.123932,37.167831,37.13324,37.067039,37.061077,37.103287,37.090511,37.028652
37.167042,37.143875,37.111774,37.141697,37.17469,37.128338,37.151028,37.190769,37.195396,37.175163,37.030437,37.136604,37.117744,37.198959,37.191559,37.029629,37.107471,37.119492,37.161366,37.155903,37.053368,37.066807,37.089153,37.105469,37.050373
37.137753,37.105049,37.133484,37.076733,37.155602,37.088684,37.103485,37.215103,37.127834,37.163742,37.002602,37.121311,37.118973,37.1576,37.184799,36.988132,37.089905,37.102009,37.126842,37.150043,37.013813,37.051319,37.051701,37.081291,37.040634
37.082409,37.102715,37.117867,37.090618,37.070839,37.039089,37.074593,37.182987,37.171711,37.114571,36.914268,37.062622,37.093098,37.182091,37.133656,36.880478,37.023785,37.109337,37.133228,37.111866,36.926731,36.948063,37.019363,37.029018,36.994087
37.170166,37.204456,37.181229,37.157749,37.125443,37.083782,37.12188,37.215782,37.158146,37.104622,37.037575,37.162724,37.164532,37.187351,37.143867,37.050694,37.149055,37.158466,37.14576,37.075008,37.101585,37.115776,37.147774,37.114052,37.049911
37.208923,37.152378,37.187572,37.185726,37.164406,37.137192,37.049343,37.182873,37.16692,37.160553,37.048946,37.098305,37.147812,37.202049,37.18021,37.050503,37.1157,37.139534,37.182564,37.139095,37.096863,37.109074,37.128784,37.115906,37.067635
37.15443,37.158276,37.123386,37.160492,37.162254,37.081619,37.072517,37.129063,37.130058,37.118843,36.968693,37.086185,37.063156,37.172543,37.151768,37.001415,37.076283,37.096001,37.157471,37.132439,37.050758,37.041027,37.064835,37.086151,37.019001
37.12991,37.119541,37.160172,37.098064,37.183632,37.053822,37.072224,37.156712,37.098026,37.113766,36.93668,37.084885,37.061489,37.139359,37.160904,36.962429,37.06852,37.092728,37.132973,37.122684,37.02523,37.021244,37.031242,37.049133,36.990288
37.132774,37.164867,37.203529,37.176003,37.177635,37.067295,37.103458,37.191414,37.175648,37.107067,36.996361,37.110924,37.146183,37.221367,37.172947,36.972511,37.087234,37.161148,37.205341,37.151413,36.997959,37.037846,37.106777,37.118965,37.049702
37.174019,37.200054,37.174217,37.168983,37.113121,37.174885,37.192169,37.216534,37.125622,37.103161,37.069771,37.169731,37.202751,37.192574,37.120968,37.104465,37.185551,37.146145,37.136429,37.08606,37.111908,37.162434,37.21719,37.180412,37.126328
37.19442,37.174831,37.195324,37.192551,37.159924,37.174866,37.123066,37.235264,37.194859,37.16552,37.054451,37.083935,37.118103,37.213623,37.181992,37.074604,37.10622,37.142014,37.179523,37.172173,37.135269,37.102627,37.176384,37.149979,37.107327
37.206867,37.214592,37.18515,37.195068,37.199623,37.199352,37.194382,37.207771,37.170486,37.196289,37.095612,37.166336,37.122795,37.210693,37.217648,37.124435,37.200298,37.146774,37.156483,37.190685,37.156063,37.15675,37.17355,37.19796,37.166676
37.184067,37.202049,37.183327,37.14827,37.208015,37.150002,37.152054,37.232128,37.183899,37.174854,37.006435,37.126308,37.108406,37.145775,37.19524,37.045845,37.13826,37.168495,37.171219,37.183689,37.096718,37.103741,37.138325,37.099552,37.072483
37.135891,37.177177,37.197571,37.177765,37.196651,37.087177,37.138809,37.234333,37.216377,37.146095,36.964695,37.124561,37.136093,37.192589,37.137859,36.995117,37.115608,37.174183,37.229492,37.161377,37.034924,37.086014,37.120068,37.122948,37.038773
37.179722,37.193554,37.157673,37.136597,37.093224,37.169884,37.179279,37.205616,37.136269,37.107689,37.087559,37.195969,37.185081,37.207531,37.134663,37.076496,37.155376,37.168434,37.172211,37.09285,37.109985,37.15815,37.184387,37.158775,37.11134
37.170094,37.174641,37.157623,37.193409,37.151176,37.177414,37.127789,37.210613,37.166946,37.162025,37.078533,37.121014,37.159878,37.21244,37.178452,37.089314,37.090374,37.12862,37.183102,37.133469,37.152706,37.108711,37.16869,37.1497,37.093719
37.212814,37.207802,37.174332,37.184292,37.205257,37.202003,37.171482,37.20491,37.188801,37.212646,37.087875,37.182564,37.131905,37.243153,37.210297,37.099663,37.12661,37.106838,37.172764,37.169811,37.165764,37.169743,37.128338,37.140411,37.099545
37.151485,37.141518,37.161316,37.120232,37.165768,37.121574,37.104992,37.19619,37.168861,37.149738,36.967308,37.111202,37.078861,37.172302,37.182529,36.990273,37.072903,37.093746,37.113506,37.128517,37.04409,37.035316,37.061489,37.043663,36.984699
37.157982,37.150639,37.214062,37.172035,37.206646,37.118774,37.179901,37.257545,37.237068,37.186516,37.01926,37.166992,37.174255,37.243984,37.192307,37.016174,37.129688,37.159691,37.205132,37.106003,37.051376,37.093128,37.127338,37.156368,37.048565
37.133556,37.147903,37.132107,37.091377,37.033066,37.142971,37.133339,37.207436,37.172043,37.072304,37.037243,37.164692,37.163754,37.191757,37.135437,37.06081,37.161072,37.165382,37.188812,37.078682,37.070492,37.090267,37.138161,37.134102,37.015495
37.187469,37.202785,37.186516,37.174812,37.151581,37.215054,37.174389,37.226654,37.186329,37.166149,37.131149,37.178001,37.226273,37.23851,37.202774,37.137112,37.157085,37.20908,37.2449,37.200172,37.160725,37.089397,37.182713,37.180111,37.141983
37.205204,37.218292,37.189156,37.199631,37.207745,37.246689,37.202869,37.221649,37.206486,37.216408,37.164227,37.219208,37.175846,37.232162,37.249165,37.177338,37.224545,37.172512,37.194714,37.223026,37.153404,37.167919,37.132496,37.18483,37.175728
37.166912,37.174789,37.197567,37.150009,37.199291,37.207569,37.20179,37.244923,37.183369,37.188,37.119377,37.178974,37.212315,37.213043,37.211624,37.150364,37.191765,37.202221,37.186771,37.203354,37.132309,37.131535,37.154297,37.123589,37.136795
37.105946,37.139755,37.188347,37.180153,37.207066,37.164925,37.195175,37.246246,37.178162,37.2057,37.109371,37.201954,37.247658,37.268799,37.192795,37.106277,37.186268,37.216698,37.207047,37.162254,37.085484,37.155643,37.194321,37.180531,37.093433
