25717,23952,22837,26696,30262,34061,36455,39333,41052,25267,21061,18612,22484,29144,33402,36579,39358,41909,25776,19590,14501,20502,27805,32408,35818,39216,41223,27434,22722,19456,22215,29197,34284,37488,40577,42045,29542,27636,26360,28408,34709,36033,38819,40923,42856,32902,30964,29179,31181,34622,38537,40037,41645,44445,35567,34435,32393,34416,36459,39489,41226,42450,45098,37881,36374,36371,36635,39443,40736,41584,43660,45526,42199,39763,38496,39653,39845,42317,43567,45157,46956
29360,27441,24767,24055,27369,31783,34280,38295,39191,29758,26559,21083,18798,24576,30643,34467,37869,40988,31858,26057,21881,14356,21980,28441,32730,37457,40103,32137,28348,23716,19255,24171,30511,35707,39540,40422,33653,31454,29903,26995,32531,33227,37458,40696,42267,37431,34721,32160,31474,32543,36801,38827,40898,43822,39082,37926,35007,34672,35765,38672,40187,41307,44704,41739,39518,39738,37933,39213,39920,41524,43413,45611,45564,42560,41138,41253,41248,42654,43732,44807,47501
32432,30491,27614,24548,23647,27050,30830,36032,37651,32721,30505,26100,20780,19334,23601,29860,35287,38288,34672,29721,27142,20054,14438,21198,27988,34345,37460,35875,32369,28839,22777,20415,24140,30675,36026,37663,36569,34816,32416,29732,29503,29091,33662,37647,39987,39913,37390,34282,33304,30346,33111,34893,38473,40967,41402,39842,36555,35406,34331,35862,38003,39125,42514,43186,41082,40390,38724,38747,38522,39343,41145,43256,46263,44316,41723,41070,40238,40574,41563,42834,45274
36242,34585,31192,28230,25590,24391,27323,33992,35524,37242,34298,29835,26078,22402,19517,24893,32243,36561,39549,34663,32526,26362,20891,14089,21117,30988,35076,39838,35895,32555,27420,23942,20576,24628,32362,35494,39706,37686,35985,32916,32904,27235,29864,34804,38778,42326,39854,37310,34788,33183,32831,32849,36060,39498,44300,43004,39857,37960,36425,35577,36301,37607,41554,45733,43132,42233,40334,40281,39201,39041,40302,42585,49505,46457,44143,43114,41741,41273,41317,42166,44963
39124,37004,33951,31481,28165,24500,23655,29890,32651,39874,37673,33545,30066,27047,21376,19744,26284,33027,41805,37693,36046,30269,26293,20473,13800,22942,30717,41859,38357,35430,31267,28756,24241,20791,25863,31476,41865,40191,38903,35914,35426,29333,28083,31387,35586,44939,41920,39911,37247,35204,34057,31655,34055,37384,46544,45279,41889,39912,38746,36548,36143,35920,38969,48774,45297,43747,42065,41076,39744,38553,39341,41101,52184,48751,45283,44588,42977,41296,41268,42198,44483
41059,39608,36790,33813,30287,26843,24162,24490,26226,42148,40183,36218,33080,29198,25467,21225,19892,24713,43347,39520,37729,34057,29999,25465,20061,14533,22083,44151,41063,38513,34333,31553,28581,23722,20979,23019,45069,41960,40783,37359,36537,31445,29202,27696,29751,46980,44193,40880,39659,36209,35027,31820,31073,32743,48274,47059,43252,41131,39522,36846,35539,34123,35941,49822,47320,44890,43041,41554,39469,37780,37353,37896,53094,49156,46586,45474,43236,41396,40659,40687,41492
44176,42653,40474,36911,33321,29739,26836,25179,23351,45194,42873,39586,36186,32920,29276,26248,22115,20265,46796,42916,40930,37170,33665,30244,25829,21203,14754,46507,43629,41666,37684,35054,31829,28730,24686,19783,47245,45046,43223,39901,38474,35110,32281,30153,27638,49218,46950,43824,42345,38412,37199,34391,33056,32260,50972,48913,45456,43351,41179,38868,37790,35297,35822,52055,49952,48375,45240,43916,41993,39762,38565,38450,54715,52250,49118,47231,45440,43713,41877,41457,42004
26859,29716,33213,36232,38141,40329,42204,44471,46709,23817,27096,30933,34583,37029,39535,41515,44536,46616,21026,23645,31739,34279,36975,39702,40808,44315,46429,14841,21589,29183,33061,36765,40125,41934,44516,46854,19221,23646,31687,36254,40538,40617,42098,44882,46200,27067,29271,32683,37567,40307,41736,43104,44808,47634,30834,33096,35441,38105,42225,43628,44284,45698,47908,34082,34927,38491,40644,42850,43747,44984,46861,48990,39684,39259,39380,41499,43743,44930,46040,47445,49457
26707,27870,30102,34719,36418,39038,40194,42585,44651,25206,24480,26685,31108,35740,37348,40160,42753,45089,24127,19516,26562,30555,34522,37037,39647,42317,44448,21222,14556,21349,28423,34150,37163,40300,42760,44522,23145,20317,25614,32231,38420,38588,41543,43029,45443,29239,27405,28412,34197,37511,41085,41772,43973,46871,32615,32510,32520,35809,39179,42124,43281,45326,47221,35327,34393,37541,39019,41846,42347,43384,45752,47549,41807,38651,38091,40454,42502,42939,44804,47432,48772
28096,28055,27502,30706,32972,36018,38169,40282,41950,27645,25006,23642,26238,31835,35210,37751,39788,42367,28229,21730,21363,23829,29581,33795,36633,39834,41677,26144,20304,14488,20831,28886,33827,37579,40886,42261,27148,23990,21434,24927,34135,35521,39365,41580,43549,31437,28668,25359,29351,33214,38267,39802,42271,44458,34537,33292,29845,32226,36829,38868,41711,42702,45526,37340,35151,35308,36215,39093,40388,41564,44402,46328,42245,39511,37353,38766,40176,41882,43262,45347,47762
31132,30703,28637,29775,31141,34798,36700,39642,40708,31492,28955,24692,24403,29617,33571,36688,39295,41420,33383,27713,24977,21027,25904,30847,34461,38719,40781,32119,27036,22132,14575,23727,30974,35656,39861,40930,32230,29470,26167,23092,30770,32700,37627,41476,42415,36363,33216,28944,28520,30609,36581,38260,41262,44016,38376,37402,33491,32529,34953,38156,40406,41628,44839,40971,37955,38501,37363,38673,40312,41062,43408,45830,44877,42224,39629,40512,40470,42039,43447,45057,47436
32932,31729,29159,27741,27763,30089,32521,36633,38240,33574,31120,27342,23976,23728,27147,31062,36029,37792,34662,29724,27163,21548,19477,22857,29152,35388,37846,34388,30420,26500,20013,14454,21578,29107,35075,37571,34635,32420,29662,23982,22926,24293,31283,36435,39552,38160,35175,31809,28644,26126,30330,33127,37679,40594,39254,37842,34836,32904,31375,33339,36623,38499,41799,41748,38734,38381,36864,36424,36844,37602,40117,42471,45643,42930,39674,39249,37959,38817,40161,41807,44538
36726,34962,31986,29712,27283,27144,28854,34282,36155,36890,33563,30363,26951,25068,23367,26811,32238,36189,37909,33165,31137,25996,21505,19058,22619,31501,35476,37620,33515,29981,25483,20624,14377,21208,30309,33214,37257,34996,32719,29600,26531,20138,24516,31578,35901,39771,37314,34283,31927,28025,28143,28962,33735,37876,41707,40859,36966,35225,33086,31732,32905,35904,39574,43574,41382,40101,37724,37185,35903,35720,38049,40856,47192,44046,41378,40563,39552,38623,38439,40054,43846
39159,37734,34702,32200,29104,27089,26948,31140,33004,40187,37641,33593,30409,27921,24606,23854,27943,32897,40359,36524,34703,29702,25994,21514,18948,24937,30582,40508,37119,33989,29300,26198,20782,13982,22768,28483,40562,38726,36105,32740,30835,24006,20561,25180,31433,42923,39777,36981,34760,31058,29393,26283,29098,33888,44342,42702,38933,37269,35532,32910,31231,32356,36863,46422,43356,41785,39973,37929,36358,34486,35699,38669,49621,46540,42420,41824,40025,37662,37603,38648,41522
41569,40241,36816,34825,31114,28486,26662,27493,29172,42523,40091,36319,33225,30098,26947,24451,24508,27852,42571,38880,36580,32693,29085,25380,20980,19923,24043,42600,40009,37177,32758,29505,25695,20449,14412,20491,43193,40833,38068,34728,33079,27872,23636,20611,24435,45519,42361,39226,36629,33306,31881,27449,26576,28568,45842,44512,41324,39022,36027,34147,32517,30010,32740,48432,45625,43332,41063,39207,37384,35092,33987,35384,51752,47599,44839,42681,40218,38692,37658,37511,38738
44958,43160,40490,38104,35046,31965,29500,29083,28519,45847,43056,39988,36238,33510,30663,28161,26427,26575,46555,42890,40329,36606,33582,30113,26530,23037,21230,46647,43765,40666,36070,34046,30245,26895,21780,14546,46975,44725,41902,39125,37538,33222,29902,25670,22843,48136,46421,42392,40655,37380,35761,32368,29606,28511,49553,48517,44474,42204,39934,37503,35773,33502,32956,51991,48496,46813,44505,42366,40225,37852,36906,36927,54928,51481,48360,45798,44026,41536,40775,40041,40770
30306,33221,35699,38451,39740,41643,43054,45771,47335,28137,31316,34129,36131,39207,40135,42637,45066,47402,27350,28706,34490,35925,38574,40224,41835,44888,47693,21344,25597,32106,35026,38019,40324,42430,45626,46825,14449,22841,32377,36818,41930,41679,43225,45520,47792,22286,26441,31744,37701,40405,42904,43861,45671,48934,28756,32285,34464,38623,42733,43529,45205,45985,49248,32488,33532,38668,40447,44276,44984,45595,47238,49649,39738,39162,38963,42561,44526,45422,47169,48462,51415
29383,30097,32032,35757,37330,39482,41065,43460,45158,27703,27477,29414,32715,36201,38912,40587,42998,45360,26901,24192,30047,31636,35263,37624,39414,42269,44809,22142,19525,24404,29863,34944,37353,40306,42635,44098,20103,14614,23498,31023,37373,38513,40820,42963,45527,24651,21806,23679,32253,36183,40368,41334,43375,45948,29055,28604,29422,33584,39153,41152,42107,44833,46697,33077,31286,34272,37102,41203,42669,43391,45022,47246,39657,36755,35931,38946,41618,42628,44213,46325,48880
29599,29565,30159,32724,35150,37365,39310,40996,42764,29417,27100,26444,29661,33164,36516,38639,40203,42571,28781,24270,24434,26694,31558,34563,36940,40345,41444,25882,21028,18740,23127,29957,33779,37045,39818,41569,24925,20455,14345,22503,31282,33628,37403,39796,42666,28296,23750,19254,24011,29693,35443,37575,40085,42516,31279,28546,25466,28459,32680,36988,39255,41252,43491,34336,31358,31489,32649,36270,38309,40222,42744,44593,38828,35878,33615,35452,37482,39664,41984,43519,46397
32160,30894,29456,30219,31697,34563,37000,39058,40864,31116,28869,26474,26086,29808,32732,35795,38274,40000,31409,26381,24865,22734,26326,30707,34166,37453,39220,30134,25443,21258,18799,23301,29724,33099,37903,39187,29082,25284,20550,14489,23720,28604,33587,37401,40103,31696,27577,22760,19396,23380,30569,33782,37530,40437,34180,31864,26652,25479,28425,32878,36124,38810,41861,36604,32639,32545,30632,32707,35137,38016,40508,42141,40314,37451,34221,34352,34840,36501,39571,41608,44570
34347,32989,31012,29239,29057,30738,33347,36778,39046,33672,31213,29229,26577,25825,28383,32270,35192,37931,33093,29719,27213,23866,22535,25918,29386,34517,37121,32872,29679,26043,21278,18500,22379,27881,33473,36330,33271,29586,25552,19753,14340,20424,27225,32923,36872,34495,31072,27891,22365,19182,23005,28200,33801,37378,36567,34237,29890,26853,25048,27025,31523,35226,38857,38352,35914,33684,30901,30217,31425,33705,37311,40052,41265,38769,35766,34399,33131,33833,35245,38752,41053
36898,35590,33363,31587,30111,29702,31508,35417,37139,37200,34894,31518,29077,27646,27350,29445,33429,37181,37070,33088,31346,27090,24460,23168,26297,31960,35075,36853,32922,30154,25793,22204,19580,23479,30818,33880,36604,34442,30820,26434,22855,14689,21417,30345,34927,37995,35723,31530,28771,22897,20768,23588,30479,35739,39818,38319,34106,31468,28269,25787,28194,32696,37298,41791,38633,37404,34599,33406,31847,31574,35096,38597,45151,42600,38843,37850,36267,34785,35469,37915,41394
39486,38286,34933,33539,31341,29800,29692,33143,34991,39849,37501,34229,31302,29514,27757,27668,30966,34578,40024,36397,33663,29983,27308,25197,23547,27727,31847,39906,36455,33366,28886,26294,22010,19197,25097,29697,39309,36915,34202,30099,28201,20467,14503,22984,30237,40986,37991,34646,31777,27016,24441,19774,24372,31215,42230,40636,36909,34591,31429,28266,26171,28135,33633,44236,41102,39490,36884,35360,33680,31012,32714,35778,47635,44713,40691,39549,37963,34934,34179,35935,39333
42370,40642,38219,35329,33084,30585,29057,29993,31451,42435,40229,36355,33726,30774,28976,27080,27586,30339,42444,38915,36685,32513,30053,26926,23916,24262,27492,42782,39481,36312,31999,29301,25716,21368,19158,23300,42830,40174,36959,33434,31487,25834,20154,14460,22217,43689,40951,37370,34785,30514,28851,22864,19800,23989,44927,43103,39442,37076,33630,30920,27825,25199,29022,46835,43626,41680,38888,36680,34791,31883,30251,32010,49736,46363,42846,40562,38952,36141,34975,35120,36283
45424,43278,40258,37966,34885,32882,30728,29811,29869,45953,42978,39764,36965,33756,31525,28914,27730,27692,45875,42076,40148,35865,33117,29809,26606,24714,23982,45552,42619,39470,35732,32350,29188,26131,21790,18793,45373,43413,40498,36813,34572,30093,26204,21109,14493,46305,43978,40881,38157,34483,32205,27846,23558,20186,48203,45513,42202,39409,37221,34143,30832,27724,26005,49368,46263,44121,41517,39475,36847,33644,31922,30526,51832,48715,44945,42995,40559,38538,36765,35766,36297
31853,34204,36121,38503,39707,42048,44563,47048,48489,29674,31638,34638,36845,39232,40734,43438,45463,48405,28810,29587,34162,35773,38204,40373,42424,44569,47619,23803,26827,31892,34704,37364,39620,41994,44337,47501,18517,23736,31071,34760,39664,39852,42219,44178,46761,14864,22109,28009,34005,37333,40483,41831,44651,46785,20137,25375,29051,34671,38672,41449,43001,45070,47534,26016,28075,34310,36772,40684,42473,44160,45685,48719,33631,34062,35592,39391,42139,43003,45314,46074,48934
31575,32366,34451,36356,38161,40119,41974,44014,46704,29718,29975,31438,34289,36648,39583,41195,42316,45271,28922,27017,30927,33137,35757,38447,39399,42321,44961,24843,23509,27126,30621,35119,36704,39558,41294,44726,20865,19312,24985,30806,36433,37586,39715,42231,44868,20636,14685,20689,29033,33549,37919,39897,41877,44528,23621,21022,23030,30031,35069,38273,41293,42564,45258,28027,25881,29130,32518,37453,40022,41610,43732,46395,34952,31889,31821,35857,38438,40945,42900,44626,47169
32674,32466,33488,35152,36253,38997,40056,41828,44626,31876,30353,29883,32043,35674,38468,39635,41079,43201,32537,28159,29722,30615,33908,36546,38103,40791,42543,28323,25079,24342,27238,33099,35484,37958,40608,41951,25581,21645,20807,26086,34962,35002,38883,40875,42570,26745,20965,14018,23180,30461,35672,37647,41205,43121,28697,24955,19897,25218,32732,36308,39050,41354,43659,32333,28891,28710,30929,35431,38654,40517,42439,44873,38402,35176,31725,34396,36764,39500,42034,43524,46150
33124,32535,31540,32042,33437,36373,38251,40680,41928,32801,30779,29122,28924,31759,34878,37459,39290,41383,32458,28512,28103,26701,29579,33085,35582,38017,40413,30530,27346,24224,22812,27168,31261,34644,37789,39762,28952,25685,21602,19355,27504,29816,34197,37948,40403,30075,25668,19955,13942,21382,29282,33350,37588,40069,31996,29015,22633,19565,24185,30021,34912,37789,41448,34746,31413,29457,26638,29761,33451,37180,40006,42532,38800,35790,31759,31551,32563,35733,39185,41297,44152
35448,34126,32863,32193,32463,34040,35943,38568,39792,35395,33047,31121,29070,29807,32110,34740,37043,39332,35174,31300,30404,27456,27128,29516,32516,36275,38200,34251,30623,27657,24083,24108,27051,31041,35597,37387,32922,30408,26856,21925,22184,23914,29514,34989,38380,33808,30668,26038,20620,14383,22528,29210,34722,37763,35493,33409,27615,23760,20309,23473,30567,35021,39179,37206,34662,33141,29524,27825,29377,33174,38016,40345,41726,39066,34499,33908,32319,32783,35796,39130,42362
38129,36420,34389,33168,31968,31866,33476,36641,38252,38286,35474,33262,30481,29366,29546,31605,34300,37585,37639,34251,32175,29198,26977,26431,28662,33003,36313,36555,33260,30170,26900,24208,23705,25988,30854,34067,36029,33369,29830,26358,22952,19243,22971,29918,35049,36712,33414,29679,26248,20014,13878,20918,28193,34107,38174,35459,31050,27803,22706,19817,23012,28738,34170,39440,36308,35018,31115,28656,26252,27011,31682,36255,42994,39648,36706,35215,32461,31110,31605,34861,39390
40671,39641,36363,34228,32935,31353,31818,34744,36413,40244,38167,35896,33368,31479,29874,30418,32390,35729,40385,37247,35059,31791,29057,27928,26672,30490,33189,39814,36587,33215,30151,27611,25151,23864,27842,30810,39257,36846,34221,30461,28226,21711,19707,24883,31783,40395,37286,33812,30248,25589,21232,14549,22339,30402,41739,39551,35289,32413,28717,23818,20435,24196,31328,43279,39498,37875,35071,32417,29909,26603,29384,33940,46209,42568,39018,38630,35675,33124,31368,33319,38189
42878,41243,38693,35783,33785,32228,30891,31977,33964,42767,41480,37287,35444,32298,30140,29735,30030,32062,42543,40124,36868,33946,31002,28801,26777,27547,29979,42707,39439,35923,33362,30200,27013,24144,23466,26069,42944,39593,36523,32828,31424,25662,21515,19923,24273,43097,40339,36618,33607,29325,26248,20482,14585,21675,44091,41514,37816,35335,31811,27920,23381,20030,23578,45724,42343,39943,37161,34528,31583,28444,26536,28689,48296,44693,40250,38853,37444,34117,31934,31602,33705
45603,43761,40732,37930,35300,33659,31803,31568,32026,45757,43666,40376,38090,34571,32551,30758,29776,30128,45918,42411,39910,36815,33990,31291,28735,26983,27513,45469,42689,39731,36124,32961,30110,26523,24432,23149,45286,42307,39309,35901,33508,29456,25957,21633,19419,45354,43809,39739,36464,33027,29547,25540,20768,14500,46677,44516,40829,37824,34596,31442,27781,23262,20399,47617,45238,42320,39964,37141,33839,31465,27597,26045,50962,46723,44091,41521,38717,36680,34196,32627,32975
35221,36727,38373,40537,41567,43379,45536,47177,49391,32431,34057,36215,37979,39992,41912,45146,46117,49135,31730,32138,35859,36666,38729,41007,43101,46049,47718,27818,29294,33704,35359,37937,40192,42409,44460,47300,23422,27667,32931,36129,39771,40087,41954,44564,47054,19968,24579,30263,35690,38216,41047,42791,44851,48022,14354,23367,29069,33816,38091,40456,43213,45028,47916,20033,23322,31880,35656,39701,41494,43334,45553,48279,30266,30383,32821,37830,40684,42523,44359,45764,48937
34266,34283,36106,38166,40237,41821,43404,45157,47512,32237,31597,33646,35927,38041,40180,41553,43882,46334,30827,29764,32729,33997,37069,39345,40703,42609,45846,27017,26483,29741,32274,35613,37753,40095,41801,44800,23914,23576,27841,32114,36402,37401,40144,41718,44081,21686,19531,22909,29687,34028,37766,39711,41938,44297,20561,14426,20676,28215,33744,36899,40025,42005,44800,22959,18950,23479,29618,34862,38180,40293,42367,45097,29882,26317,27469,32289,36270,39427,41642,43284,46002
34307,34845,35126,37241,38174,40380,41826,43813,46110,33424,32627,31922,34234,36456,38756,40707,41179,44795,32532,30540,31378,32473,35441,37522,39097,41166,43303,30044,27695,27053,29749,33790,35909,38154,40392,42640,27502,25316,25588,28570,34934,35579,38330,40293,42395,26574,22725,18910,24734,30552,35657,37472,40016,42516,26639,21030,14433,21962,30503,34893,38055,40095,42559,28880,23693,21893,25164,32239,36782,39035,41223,43573,34883,29993,26776,29749,34212,37851,39969,43008,45233
