37.07188,37.126556,37.140461,37.106567,37.106178,37.08638,36.956833,36.805771,36.735451,37.080467,37.118973,37.201015,37.145061,37.11903,37.041977,36.978191,36.81649,36.735435,36.981201,37.135948,37.12225,37.182331,37.121841,37.036079,36.956314,36.835056,36.735874,36.985191,37.125961,37.132713,37.153355,37.053947,37.029911,36.902832,36.802994,36.712223,37.028587,37.044338,37.080906,37.052074,36.984818,36.964294,36.9109,36.769444,36.666943,36.950817,36.9767,37.076496,37.037369,37.019955,36.982807,36.91441,36.807953,36.670818,36.912457,36.919186,36.976246,36.959099,36.902905,36.9165,36.815216,36.763264,36.618725,36.84145,36.908257,36.866932,36.897156,36.852116,36.803288,36.833687,36.74015,36.595768,36.61784,36.764835,36.88641,36.810028,36.797924,36.7733,36.699989,36.665119,36.539692
37.134235,37.076736,37.144669,37.14843,37.164463,37.160625,37.061256,36.956158,36.848644,37.130898,37.080853,37.206032,37.17569,37.158455,37.114201,37.07814,36.94371,36.827477,37.021599,37.10368,37.125046,37.181122,37.191959,37.085846,37.042023,36.95575,36.87093,37.012474,37.100552,37.123932,37.167831,37.13324,37.094265,37.000725,36.909119,36.80901,37.067039,37.061077,37.103287,37.090511,37.028652,37.031166,37.005569,36.902111,36.797291,36.981224,36.979832,37.083885,37.035583,37.048218,37.024109,36.979412,36.908813,36.77018,36.918388,36.892982,36.971153,36.987831,36.949314,36.968258,36.911125,36.835331,36.722042,36.866947,36.896816,36.890064,36.934479,36.880135,36.832008,36.88036,36.796173,36.744488,36.634365,36.786362,36.902527,36.851192,36.829597,36.814091,36.758026,36.73452,36.644997
37.167042,37.143875,37.111774,37.141697,37.17469,37.20462,37.131252,37.058868,36.968071,37.128338,37.151028,37.190769,37.195396,37.175163,37.213234,37.145607,37.060371,36.962139,37.030437,37.136604,37.117744,37.198959,37.191559,37.165245,37.138783,37.054607,36.972404,37.029629,37.107471,37.119492,37.161366,37.155903,37.161831,37.094074,37.052971,36.91946,37.053368,37.066807,37.089153,37.105469,37.050373,37.075115,37.093281,37.021683,36.916492,36.996716,37.012867,37.079803,37.053013,37.083736,37.062805,37.054947,36.981323,36.88485,36.920982,36.911594,36.994865,36.983185,36.986946,37.002922,36.968388,36.923222,36.801838,36.855625,36.902039,36.889175,36.965214,36.923485,36.886909,36.926315,36.888542,36.84256,36.634354,36.752285,36.899418,36.867931,36.855663,36.841034,36.80246,36.802963,36.705631
37.137753,37.105049,37.133484,37.076733,37.155602,37.188251,37.139507,37.102757,37.046822,37.088684,37.103485,37.215103,37.127834,37.163742,37.168449,37.184334,37.099701,37.065067,37.002602,37.121311,37.118973,37.1576,37.184799,37.146961,37.163788,37.111691,37.067657,36.988132,37.089905,37.102009,37.126842,37.150043,37.157562,37.102108,37.108475,37.030617,37.013813,37.051319,37.051701,37.081291,37.040634,37.077454,37.100414,37.071064,36.994385,36.924828,37.004295,37.056519,37.045456,37.057739,37.072678,37.054539,37.014462,36.942814,36.877876,36.872524,36.954437,36.973518,36.991657,37.021072,36.984333,36.964653,36.875122,36.799896,36.881508,36.863926,36.924232,36.93792,36.900429,36.935852,36.90448,36.887207,36.582767,36.729961,36.877113,36.860435,36.843887,36.836315,36.808243,36.827599,36.751316
37.082409,37.102715,37.117867,37.090618,37.070839,37.164555,37.131798,37.10902,37.084164,37.039089,37.074593,37.182987,37.171711,37.114571,37.15181,37.148148,37.117664,37.104076,36.914268,37.062622,37.093098,37.182091,37.133656,37.153984,37.150761,37.135044,37.121559,36.880478,37.023785,37.109337,37.133228,37.111866,37.141273,37.111744,37.10762,37.064716,36.926731,36.948063,37.019363,37.029018,36.994087,37.068539,37.092262,37.086124,37.001122,36.847832,36.908226,37.015945,37.004311,37.039211,37.030876,37.041973,37.033867,36.974064,36.807266,36.799122,36.927692,36.950027,36.95752,36.988728,36.988419,36.973598,36.896854,36.696526,36.822903,36.808342,36.853172,36.879246,36.857788,36.917564,36.903255,36.897167,36.491501,36.639481,36.813309,36.806686,36.805798,36.807842,36.779724,36.809288,36.741539
36.986252,37.050488,37.109138,37.095566,37.145603,37.104675,37.114975,37.127312,37.149101,36.935337,37.032845,37.136997,37.183979,37.14209,37.099922,37.153629,37.110676,37.152054,36.834503,37.013504,37.065132,37.185268,37.163193,37.154251,37.15202,37.151943,37.168304,36.829006,36.960178,37.074139,37.154205,37.115452,37.132545,37.109921,37.140804,37.11039,36.857056,36.897133,36.985023,37.019917,36.984619,37.068558,37.100784,37.078217,37.055653,36.753113,36.870537,36.984577,37.001328,37.036613,37.031799,37.063663,37.044865,37.028294,36.721607,36.762539,36.879051,36.928116,36.926994,36.966976,36.966507,36.972534,36.923424,36.620026,36.740612,36.745403,36.837303,36.89381,36.864456,36.914135,36.91317,36.890663,36.400887,36.574902,36.738937,36.776997,36.774681,36.784824,36.788593,36.818851,36.757153
36.927589,36.984413,37.06311,37.096027,37.12944,37.172371,37.059097,37.09882,37.169598,36.875877,36.942505,37.102753,37.175301,37.143059,37.183956,37.116455,37.107689,37.191978,36.755589,36.956455,37.001366,37.176537,37.177013,37.207569,37.132832,37.13929,37.16124,36.728462,36.901428,37.046394,37.109802,37.104881,37.159416,37.116314,37.142223,37.144161,36.785805,36.831146,36.936298,36.970825,36.945721,37.059959,37.105583,37.094063,37.07597,36.704098,36.765648,36.934322,36.956982,37.018669,37.027405,37.050255,37.053799,37.004906,36.636902,36.686951,36.849194,36.895298,36.926632,36.957279,36.962364,36.989594,36.935238,36.56628,36.683853,36.694351,36.811768,36.846523,36.863251,36.911949,36.921383,36.900116,36.355736,36.512321,36.712605,36.712082,36.764153,36.793854,36.808094,36.809116,36.775787
36.830479,36.938713,37.011391,37.079071,37.152065,37.208706,37.170265,37.096317,37.190296,36.823402,36.880943,37.054703,37.112621,37.152164,37.210991,37.213078,37.095131,37.21664,36.747444,36.897484,36.968567,37.133659,37.175514,37.204079,37.192879,37.142242,37.190567,36.715771,36.828079,36.993996,37.096489,37.117474,37.185619,37.147335,37.148911,37.150101,36.705566,36.766506,36.899914,36.985504,37.011246,37.116051,37.150837,37.110134,37.12738,36.700626,36.735718,36.868237,36.958221,37.013599,37.063095,37.075787,37.104485,37.065781,36.612667,36.681244,36.80204,36.874779,36.917732,37.005981,36.989883,37.024315,36.983974,36.567608,36.665287,36.667828,36.824425,36.859497,36.846348,36.953403,36.967266,36.962811,36.380131,36.538628,36.655888,36.710777,36.778473,36.806885,36.858147,36.855793,36.832481
36.769867,36.830299,36.966957,37.032639,37.136387,37.217518,37.202248,37.156807,37.116173,36.730797,36.827213,36.96788,37.052887,37.109295,37.207947,37.197853,37.160206,37.145256,36.657059,36.829086,36.870247,37.073776,37.138241,37.183064,37.198929,37.1838,37.188881,36.595253,36.761501,36.885403,37.025799,37.079372,37.177292,37.157246,37.158096,37.162731,36.639793,36.711739,36.805443,36.89436,36.951477,37.063072,37.134575,37.119789,37.122387,36.588463,36.678627,36.788506,36.861263,36.982121,37.011379,37.057953,37.070114,37.045101,36.506023,36.610531,36.744553,36.824627,36.875183,36.933735,36.943111,36.996651,36.978168,36.478302,36.575302,36.605637,36.732021,36.797085,36.808636,36.905952,36.937042,36.937763,36.267036,36.455044,36.615479,36.618179,36.694855,36.743996,36.784103,36.808311,36.805153
37.170166,37.204456,37.181229,37.157749,37.125443,37.113155,36.952427,36.852211,36.716415,37.083782,37.12188,37.215782,37.158146,37.104622,37.053162,36.966721,36.83799,36.757996,37.037575,37.162724,37.164532,37.187351,37.143867,37.017448,36.972591,36.842979,36.750957,37.050694,37.149055,37.158466,37.14576,37.075008,37.061981,36.942745,36.818802,36.68819,37.101585,37.115776,37.147774,37.114052,37.049911,37.007023,36.94157,36.82756,36.704403,37.063747,37.086781,37.129951,37.092915,37.097073,37.043839,36.927177,36.812225,36.717239,37.009106,37.017815,37.065262,37.072968,37.008495,36.995094,36.891773,36.784443,36.642879,36.963963,37.012157,36.958927,36.984375,36.952431,36.936119,36.834393,36.787182,36.648804,36.741413,36.882175,36.975201,36.916023,36.881599,36.857315,36.795635,36.716057,36.588844
